Y	X	lane	road	fence	bus	large.truck	D.Urban	D.agri	D.forest	D.grass	D.wetland	D.bare	D.water	A.Urban	A.agri	A.Grass	A.wetland	A.bare	A.water	adult	sub-adult	juvenile	non-identification	PA
0.491702243	0.359747382	0.385946149	0.731700058	0.822222372	0.664895168	0.588691395	0.638274661	0.469058347	0.3812369	0.335732416	0.598076377	0.607415456	0.528935277	0.259907084	0.477372202	0.622962411	0.212490924	0.266048736	0.156608746	2.645751311	0	0	0	2.645751311
0.520282439	0.299415347	0.389018944	0.680909316	0.708279994	0.658476943	0.56089547	0.611851884	0.465039975	0.416540591	0.337502662	0.573521757	0.614369136	0.527121275	0.277011686	0.51310325	0.633903026	0.220778497	0.269945207	0.161751921	2	0	0	0	2
0.491260121	0.231749181	0.373097341	0.65404261	0.728342566	0.643047743	0.523993054	0.602239957	0.460499871	0.424778311	0.347036157	0.562531731	0.634067836	0.522443946	0.274400544	0.554324552	0.6069813	0.233575325	0.238170155	0.174893084	1.414213562	0	0	0	1.414213562
0.528452852	0.211889878	0.369245813	0.626579684	0.586534276	0.635163412	0.536745681	0.580787189	0.443699688	0.470153813	0.346674132	0.545960756	0.643122923	0.534524448	0.298542703	0.616480093	0.58160414	0.238743476	0.238567862	0.17196295	2.449489743	0	0	1	2.645751311
0.488526578	0.21109921	0.349824387	0.616033913	0.457277105	0.618734647	0.515970376	0.59113913	0.435205276	0.468673921	0.340302581	0.542206184	0.643356415	0.526914873	0.300549411	0.609673464	0.586057132	0.236206638	0.229619983	0.177067945	0	0	0	0	0
0.596731605	0.766864687	0.34071864	0.657318965	0.055866446	0.565978333	0.410504996	0.666753637	0.46932854	0.342242396	0.331704458	0.625073215	0.645712703	0.605052895	0.196654995	0.448156397	0.422610807	0.158075886	0.237963864	0.107856997	3.16227766	0	0	1.732050808	3.605551275
0.604582672	0.760348344	0.319475923	0.648362296	0.119944278	0.567518085	0.410971011	0.64843701	0.475431432	0.357012777	0.331823012	0.639514692	0.614120617	0.594394405	0.206977661	0.448145987	0.4321386	0.162888683	0.257073495	0.118151696	1.732050808	1	0	0	2
0.575926064	0.721311184	0.335171536	0.653036637	0.249041061	0.566679597	0.407534352	0.642684028	0.449464204	0.361054212	0.352549318	0.638009971	0.596831372	0.585307507	0.213060041	0.523861285	0.448461957	0.18113552	0.249353139	0.110890023	0	0	0	0	0
0.57773722	0.705159815	0.336545423	0.654958182	0.411006529	0.567212878	0.426150784	0.640223979	0.444822851	0.357501294	0.349364171	0.63586107	0.596986411	0.57357029	0.211066927	0.527113529	0.45255258	0.181169603	0.246446971	0.112948064	1.414213562	0	0	0	1.414213562
0.557108524	0.67147415	0.345789593	0.654538879	0.565293193	0.561797172	0.457111604	0.639040235	0.430906348	0.360008831	0.342677528	0.63540465	0.596146112	0.56283414	0.220295921	0.57010571	0.461548591	0.187063067	0.24550839	0.109008028	1.414213562	0	0	0	1.414213562
0.563425239	0.644367978	0.347773979	0.661136267	0.61506301	0.565802861	0.485111909	0.636734518	0.435252936	0.364988622	0.339769574	0.628331182	0.593773785	0.550848479	0.217460166	0.548737692	0.476794096	0.1877513	0.250041561	0.113982214	1.732050808	0	0	1	2
0.547914244	0.611788925	0.356045661	0.664342868	0.665036467	0.567916018	0.505511321	0.63529915	0.438199731	0.372464106	0.331552703	0.616271135	0.591954566	0.534990628	0.219069366	0.549479629	0.498503279	0.197474476	0.249969222	0.122398684	2.581988897	0	0	1.414213562	2.943920289
0.556508203	0.54463888	0.358994626	0.668379317	0.505739837	0.585560099	0.529179247	0.634321157	0.448250789	0.393713281	0.325648036	0.600447726	0.595725317	0.525937876	0.224810402	0.513213732	0.555954301	0.209613987	0.253074682	0.138252737	1.632993162	0	0	0.577350269	1.732050808
0.5342742	0.488776473	0.367919936	0.681599745	0.592335522	0.606878894	0.55003739	0.63456363	0.458688821	0.392851344	0.328172555	0.590399403	0.583983094	0.521074951	0.2312282	0.494799718	0.593050005	0.216210626	0.263690547	0.147225358	1	0	0	0	1
0.555101819	0.42519772	0.37182378	0.656903359	0.4480712	0.617621746	0.537466647	0.626577151	0.463732	0.410257711	0.326554926	0.57227146	0.580257152	0.522126989	0.243386037	0.479147873	0.633930092	0.218437904	0.269467932	0.157436236	1	1	0	1	1.732050808
0.540260618	0.367508203	0.385695403	0.668275187	0.594662354	0.64587813	0.559307353	0.625454763	0.469981705	0.409513937	0.334113575	0.583089078	0.593891958	0.524984231	0.260936172	0.488799228	0.63442942	0.218663694	0.276851926	0.161336358	1	0	0	0	1
0.562947988	0.323636255	0.392216293	0.630730509	0.452791737	0.656824226	0.563675109	0.609810618	0.464301264	0.444112654	0.34619329	0.581413459	0.601401586	0.527231605	0.288543127	0.529413139	0.648388387	0.230008378	0.29484487	0.157512299	1	1	0	1	1.732050808
0.547315812	0.253187514	0.385403397	0.642805842	0.555947776	0.656890853	0.564585979	0.59527715	0.460000637	0.450696164	0.344431217	0.569120812	0.625187971	0.531948956	0.299711515	0.567272445	0.620965355	0.230781101	0.27114982	0.161104875	1	0	0	0	1
0.567593165	0.22964159	0.372730921	0.630298334	0.36445898	0.661772572	0.581512327	0.593888611	0.451814468	0.483161671	0.345214196	0.547432429	0.635602164	0.527931654	0.315019635	0.613416922	0.601541628	0.237191266	0.265041882	0.164273153	1	0	0	1	1.414213562
0.545976194	0.210073863	0.364288455	0.621540279	0.357782422	0.642781954	0.558832014	0.592008999	0.433162258	0.496153531	0.339587761	0.529543988	0.64553716	0.525670029	0.306898645	0.645422186	0.569796662	0.241627132	0.242467922	0.17395211	2	0	0	0	2
0.631304003	0.804855462	0.306061949	0.650562703	0.075135889	0.563597217	0.416363476	0.646982274	0.478388209	0.334461954	0.328064956	0.61221465	0.625166954	0.571439963	0.168279528	0.373285035	0.407123824	0.157818309	0.236620415	0.140822572	1.414213562	0	0	1	1.732050808
0.648125728	0.78680126	0.300100824	0.649132237	0.156636847	0.569577206	0.418059091	0.635953921	0.480043512	0.338760025	0.341347733	0.612627802	0.609106636	0.551615609	0.165443041	0.36212244	0.417547244	0.159562801	0.239072439	0.151288244	2.581988897	0.40824829	0	1.290994449	2.915475947
0.611172122	0.752427788	0.320832533	0.65242153	0.267730498	0.568894386	0.419527604	0.639765668	0.464896976	0.351295757	0.346645337	0.629252872	0.601843945	0.5698007	0.191452949	0.445465812	0.432697401	0.170333106	0.247477145	0.13034915	1	0	0	0	1
0.611777914	0.72229073	0.326663736	0.657283307	0.375026935	0.572777321	0.4417822	0.635064968	0.45700846	0.35505776	0.347541657	0.626413603	0.601958232	0.558515365	0.191733658	0.455497639	0.446204501	0.176054913	0.246535876	0.133581887	2.236067977	0	0	0.816496581	2.380476143
0.579643045	0.671232221	0.339770217	0.658942147	0.487866243	0.568389329	0.461995382	0.637405894	0.441390021	0.364600014	0.34288761	0.628187139	0.598875477	0.557014602	0.211643716	0.524298725	0.467461423	0.185592242	0.247948858	0.118306294	1.527525232	0	0	0.577350269	1.632993162
0.585974483	0.615360098	0.341025049	0.661872739	0.386410146	0.570865541	0.493324702	0.634366762	0.442462996	0.38595004	0.333792584	0.614081444	0.602472673	0.53698089	0.217862943	0.514901062	0.504173543	0.196830286	0.250096138	0.126323392	2.516611478	0.577350269	0	0.816496581	2.708012802
0.571010287	0.586798434	0.350322284	0.662508962	0.43116116	0.573220228	0.509805273	0.63529315	0.442925431	0.392167586	0.329343739	0.610391643	0.601492978	0.532063865	0.223165948	0.527030305	0.523255714	0.203101412	0.249667077	0.130234636	2.828427125	0.577350269	0	0.816496581	3
0.582791074	0.531185946	0.352408486	0.656169074	0.225602143	0.588313929	0.530487673	0.637404152	0.446351884	0.411758361	0.329375835	0.600591476	0.614234713	0.525745983	0.226284828	0.498858345	0.56900424	0.214707995	0.246411768	0.14325732	2.645751311	0	0	0	2.645751311
0.572385656	0.479559552	0.358080807	0.656061108	0.321272831	0.597758698	0.529181117	0.631608556	0.454883073	0.412224666	0.322553746	0.585364486	0.593470653	0.522069545	0.232733494	0.487568642	0.609968442	0.220105378	0.25976041	0.150947719	1.414213562	0.447213595	0	0.774596669	1.673320053
0.584862353	0.429393763	0.357408851	0.625235879	0.185091483	0.60093796	0.50919657	0.628398111	0.455204794	0.42771071	0.320096321	0.581133154	0.586142323	0.523248512	0.244590089	0.487521951	0.650456454	0.226382985	0.273273035	0.153970344	1	0	0	1.414213562	1.732050808
0.572034771	0.3803329	0.380807891	0.613101205	0.30978918	0.629676227	0.543705581	0.622477776	0.464421573	0.431052674	0.334760616	0.583952711	0.588949261	0.516905851	0.262002033	0.489820569	0.659995115	0.225209138	0.286064487	0.15996053	1.732050808	1.414213562	0	0	2.236067977
0.580509989	0.342268143	0.400648658	0.581633611	0.155180309	0.663504491	0.565195705	0.614529358	0.460747054	0.457298783	0.350535008	0.596706605	0.601546006	0.524911821	0.300895674	0.529184909	0.673350186	0.239192273	0.326478505	0.154961428	2.236067977	1	1.414213562	1.414213562	3.16227766
0.579380262	0.286833615	0.389657698	0.615648033	0.270619552	0.669677886	0.580560064	0.602532444	0.454039238	0.469040918	0.349648782	0.566748571	0.615069369	0.525647148	0.308758123	0.56796871	0.638045554	0.239210425	0.297722893	0.159985887	1.414213562	0.577350269	0.577350269	1	1.914854216
0.598609434	0.248627725	0.374330011	0.621121308	0.134666559	0.676538356	0.591816098	0.595793818	0.440883251	0.484041971	0.354495735	0.531104153	0.62406834	0.518329799	0.318810165	0.598952221	0.610684116	0.24587558	0.283482712	0.170819501	1	0	0	0	1
0.584360018	0.202579669	0.359255082	0.608015386	0.159432914	0.650638342	0.579454471	0.607881238	0.436395707	0.504623398	0.351925214	0.512671166	0.634475035	0.514808911	0.306841159	0.640800538	0.566751934	0.255602717	0.252572558	0.192927013	2	0	0	1.414213562	2.449489743
0.680262836	0.807743186	0.247826226	0.642358226	0.09467641	0.546529285	0.380784713	0.631941369	0.477185363	0.321324103	0.346537273	0.588072809	0.604819148	0.505324952	0.146142048	0.313067523	0.409806592	0.163466841	0.233116727	0.187064051	2.828427125	0	0	1	3
0.68899901	0.777438905	0.310183713	0.658091464	0.153911847	0.600403616	0.455440583	0.617055116	0.494944158	0.339065751	0.346391289	0.618578002	0.605409752	0.535702574	0.148647969	0.30802841	0.435469693	0.151343349	0.229167787	0.166583705	3.741657387	0	0	2.449489743	4.472135955
0.647192192	0.781646939	0.317096804	0.656618425	0.351772969	0.577890618	0.44212212	0.629604172	0.475376807	0.340578678	0.351330103	0.624355026	0.604020915	0.556472594	0.163470658	0.366431778	0.416156524	0.161847561	0.24151838	0.158586927	3.464101615	0	0	1.414213562	3.741657387
0.650757025	0.718937612	0.316997627	0.661359101	0.346553931	0.583879258	0.453622567	0.627285916	0.466576737	0.354077466	0.34885274	0.617203047	0.601859873	0.541094544	0.177594172	0.397709207	0.453693956	0.175315693	0.246547057	0.152451515	3.464101615	0	0	1.414213562	3.741657387
0.613513876	0.657604127	0.328846192	0.661109969	0.363139407	0.575799314	0.471780951	0.632060233	0.450323847	0.370501236	0.34155614	0.615411243	0.60277758	0.541644408	0.200970789	0.466660316	0.482374224	0.187164054	0.248757354	0.132122262	1.414213562	0	0	0	1.414213562
0.620510931	0.587763203	0.328556973	0.661773896	0.217284928	0.577395437	0.500709234	0.62888291	0.444404961	0.39429754	0.330645176	0.602491832	0.60771991	0.524819231	0.213507357	0.468903996	0.528189323	0.199950446	0.25376671	0.130643519	1.414213562	0	0	0	1.414213562
0.589034557	0.570480404	0.3436944	0.661039523	0.163722479	0.567718849	0.508926052	0.629646614	0.440779032	0.41437586	0.326343241	0.602168317	0.602171659	0.519216649	0.229418589	0.529929323	0.536542939	0.212949327	0.249645286	0.133929084	3.741657387	1	0	1	4
0.609456098	0.516977505	0.34319467	0.661796783	0.076579801	0.588947005	0.535962353	0.635432423	0.447933935	0.426538192	0.335406217	0.586098814	0.613512658	0.511587028	0.221742343	0.467420215	0.569935057	0.225810818	0.250473149	0.146702653	2	1	0	2.449489743	3.31662479
0.603847953	0.476716035	0.343640318	0.643839191	0.113563516	0.588834428	0.517036786	0.631126537	0.453462643	0.422498085	0.319459747	0.584618299	0.599082101	0.516089141	0.231213859	0.475979119	0.620840179	0.226333203	0.260484415	0.155518517	0	0	0	0	0
0.616507187	0.438380916	0.329772682	0.608383653	0.055622732	0.587938056	0.485565343	0.613947593	0.444960835	0.436788272	0.31307636	0.574410905	0.578120575	0.508701296	0.248981677	0.490694515	0.673875151	0.230933645	0.273386958	0.160052612	2.449489743	1	0	1	2.828427125
0.596249143	0.391220619	0.367718503	0.580350195	0.099618905	0.633204073	0.529423885	0.620849569	0.448574537	0.449851458	0.328012918	0.594645872	0.605519123	0.526163435	0.277075652	0.519925803	0.669456995	0.233423682	0.294807705	0.152645859	1.732050808	1.732050808	0	1	2.645751311
0.613064566	0.364288839	0.380323086	0.575614324	0.054803701	0.663659625	0.558403719	0.603953173	0.439552499	0.474968604	0.340866494	0.567760747	0.601101647	0.52100805	0.312529092	0.558868187	0.66146481	0.253173244	0.308123085	0.159146414	2.645751311	0	0	1	2.828427125
0.606191452	0.314783751	0.386713574	0.611912798	0.087612325	0.687068758	0.588242731	0.605634038	0.439917819	0.47796238	0.357708027	0.552916195	0.602072459	0.520237708	0.315895629	0.568425818	0.643207861	0.250972675	0.311112141	0.163955264	1.732050808	0	0	1.414213562	2.236067977
0.629859455	0.271896317	0.382461743	0.639769897	0.047591649	0.700344117	0.609884352	0.582489086	0.443056071	0.471824942	0.363440015	0.532416488	0.614381361	0.512039991	0.330543882	0.570638934	0.62085397	0.235916672	0.299408119	0.16435091	3	0	0	1.414213562	3.31662479
0.611319328	0.209787679	0.36138978	0.61853784	0.056152365	0.674387004	0.587855874	0.582112444	0.432020461	0.473387951	0.366879208	0.510228705	0.634361115	0.518669851	0.325167834	0.599192488	0.601611348	0.247566656	0.282306245	0.179306861	2.449489743	1	0	1	2.828427125
0.720661552	0.811655589	0.304050479	0.667841695	0.171413516	0.599051137	0.436751327	0.638805767	0.48664023	0.345261016	0.347237869	0.632799599	0.610694368	0.516531757	0.164097711	0.33273355	0.454218623	0.172022441	0.256592119	0.259820263	4.123105626	0	0	1	4.242640687
0.719838729	0.784332495	0.310283311	0.669694212	0.292920313	0.605831754	0.446304035	0.622210117	0.49140765	0.347234922	0.357339563	0.624713787	0.593315008	0.519216269	0.164090603	0.327786189	0.448991542	0.173878795	0.25838223	0.230763656	0	0	0	0	0
0.686378581	0.761161897	0.309406348	0.663351081	0.317146546	0.594004944	0.44674428	0.622564109	0.488082011	0.346182825	0.351007892	0.61897139	0.597654546	0.530229083	0.160000124	0.338574524	0.436789064	0.166465264	0.243772501	0.179150245	2.943920289	0	0	1.632993162	3.366501646
0.689707219	0.694605652	0.306580479	0.670196516	0.372318036	0.597416616	0.457618744	0.619957752	0.470844253	0.355300153	0.352413658	0.608308719	0.595207988	0.523514541	0.173471412	0.367830456	0.472627843	0.180774473	0.250041309	0.163318682	1.414213562	0	0	0	1.414213562
0.655593556	0.634006405	0.311657665	0.662814431	0.292785695	0.583766606	0.469822347	0.623228595	0.453021782	0.36915165	0.342621423	0.602070412	0.601380599	0.526038621	0.190970419	0.415987169	0.500577657	0.188512387	0.250180525	0.139501158	1.224744871	0	0	1	1.58113883
0.666309049	0.565694362	0.299530597	0.652415859	0.159802537	0.579153719	0.470879505	0.616597129	0.439207817	0.380323183	0.333133127	0.585757378	0.604183883	0.514494366	0.197687233	0.41321709	0.540594478	0.194358846	0.254189493	0.128079677	1	0	0	1.414213562	1.732050808
0.63223499	0.538232836	0.32980072	0.651454458	0.091530636	0.573293479	0.511655404	0.624909974	0.441813334	0.403419648	0.323597257	0.589852697	0.612780209	0.516031967	0.210574289	0.443710183	0.557165189	0.202512998	0.25269441	0.128907716	2.236067977	0	0	1.414213562	2.645751311
0.6520312	0.495146701	0.328370253	0.649080499	0.047413158	0.585616051	0.498834505	0.613060872	0.445070986	0.404875612	0.327186605	0.569936801	0.600593599	0.510882522	0.212453428	0.430079802	0.593631737	0.208531194	0.258128495	0.132495233	2	0	0	0	2
0.634421657	0.471304811	0.337420829	0.648892196	0.036945681	0.583274547	0.52062758	0.635379871	0.467353318	0.412160468	0.316935741	0.583681725	0.602462179	0.509798226	0.224134383	0.453265123	0.631528689	0.225626113	0.265944566	0.160409425	3.31662479	1	0	1.732050808	3.872983346
0.658145999	0.434601713	0.322446866	0.634165448	0.044192518	0.605801975	0.48757179	0.616060772	0.454147285	0.420248351	0.318354851	0.581187894	0.601441104	0.516149859	0.262885466	0.48366262	0.650989855	0.228312118	0.288266086	0.15994275	2.236067977	0	0	1	2.449489743
0.635707404	0.403434447	0.346590951	0.602712891	0.041836735	0.633135638	0.50355002	0.608252943	0.440092896	0.457168561	0.316615393	0.591609738	0.601388444	0.521690167	0.289903737	0.547614079	0.657212203	0.239038325	0.295047777	0.160293729	3.31662479	0	0	1.414213562	3.605551275
0.658000525	0.372029285	0.359343733	0.619763603	0.062352883	0.663344266	0.535973638	0.593259006	0.442040707	0.458356104	0.337680217	0.571525087	0.597707321	0.511048191	0.3100235	0.535446969	0.645152704	0.236892994	0.302065925	0.171764151	1.414213562	0	0	1	1.732050808
0.643284189	0.334238708	0.382432101	0.6277612	0.047179073	0.691481396	0.581659408	0.595018759	0.434322055	0.465920158	0.349200183	0.540314972	0.606060967	0.506576284	0.321052958	0.557555022	0.629200769	0.243104483	0.301760845	0.16562461	2	1.414213562	0	1	2.645751311
0.672161708	0.291840954	0.383941198	0.654938195	0.047934783	0.704793815	0.600487376	0.576877843	0.455739895	0.437734804	0.366462421	0.560004196	0.598992667	0.506937035	0.333746153	0.502198772	0.623692588	0.214852386	0.305578243	0.177687776	2	1	0	0	2.236067977
0.64593614	0.240052195	0.385872508	0.633053277	0.033052457	0.697964221	0.600905017	0.557606577	0.45662988	0.452960301	0.380308951	0.556572723	0.600196821	0.518204035	0.351002169	0.521194359	0.620984313	0.211401852	0.323516718	0.170888221	2.645751311	1	0	1.414213562	3.16227766
0.760747639	0.794207323	0.327201175	0.678491174	0.31806661	0.62635054	0.437126658	0.616416823	0.494324224	0.355308099	0.360837571	0.638201846	0.5857994	0.520694908	0.185437866	0.343525307	0.471345112	0.195073467	0.286367403	0.297059128	2.236067977	1	0	1.414213562	2.828427125
0.746784382	0.775134717	0.326409311	0.680669639	0.486166245	0.627770805	0.461963004	0.615863891	0.504762403	0.35275122	0.363888902	0.629515825	0.590462566	0.522803476	0.176453922	0.3317119	0.464211449	0.187996144	0.280214902	0.259146612	1.732050808	0	0	0	1.732050808
0.718017306	0.739393702	0.312201927	0.676223712	0.437983608	0.612884501	0.459913238	0.618612235	0.488827487	0.352560079	0.357809192	0.617201416	0.590889	0.519119528	0.167210784	0.337639397	0.460596032	0.179335592	0.256808048	0.198516803	2	0	0.577350269	1	2.309401077
0.718891209	0.669213528	0.299364623	0.683207189	0.467299804	0.610028499	0.458745155	0.615915206	0.472265578	0.355705543	0.356393871	0.600736024	0.587720931	0.511967278	0.171873098	0.353031549	0.487035096	0.185847803	0.251580182	0.160221866	1.414213562	0	0	0	1.414213562
0.697081212	0.611375946	0.28699974	0.666255279	0.294930051	0.588240423	0.446024041	0.613791679	0.448411656	0.362514578	0.345934346	0.585796968	0.595482372	0.512209714	0.182354131	0.382375594	0.512884042	0.190720072	0.24874712	0.139893288	1.290994449	0	0	1.154700538	1.732050808
0.709078359	0.556053238	0.254150986	0.642257893	0.155478729	0.570978271	0.399873601	0.605985946	0.42226656	0.366396946	0.338748185	0.552781298	0.593798589	0.496004	0.183239994	0.380073122	0.539289363	0.196804659	0.243955407	0.131084034	1.414213562	0	0	1.414213562	2
0.683651211	0.522184891	0.299399671	0.638179795	0.078031165	0.578155593	0.45456306	0.604172121	0.430315097	0.383867731	0.329558924	0.566498115	0.59783448	0.511104503	0.20166111	0.406075377	0.574217489	0.194763338	0.259277674	0.118933082	0	1.414213562	0	0	1.414213562
0.703795385	0.480562626	0.298902269	0.641901245	0.072327086	0.587124482	0.429772185	0.600067193	0.437355265	0.380346053	0.329990222	0.554486157	0.600453963	0.508307289	0.208952389	0.405331037	0.587230304	0.204028427	0.251372135	0.124533513	1.414213562	0	0	1	1.732050808
0.676482459	0.462631844	0.321189484	0.650044146	0.053187381	0.598490456	0.466826484	0.620032769	0.459179673	0.396395831	0.317768018	0.584639852	0.612142019	0.512410403	0.234225316	0.439119108	0.620838758	0.217826083	0.26802232	0.142996312	1.732050808	1.414213562	0	0	2.236067977
0.701368122	0.426119269	0.327763677	0.647284952	0.125150131	0.617265428	0.466553619	0.605458693	0.454792644	0.405470249	0.326195408	0.574186091	0.607325409	0.51463212	0.26134449	0.451670287	0.630935206	0.220606102	0.280482628	0.157583813	1.732050808	0	0	0	1.732050808
0.688686309	0.39905983	0.344476486	0.635130591	0.078043363	0.635323055	0.487610045	0.592475933	0.456641937	0.433937643	0.332499588	0.583653575	0.597606201	0.517784812	0.295664084	0.495867581	0.66188052	0.225839749	0.302078646	0.170331235	2.236067977	0	0	1.414213562	2.645751311
0.711541112	0.36224597	0.359962609	0.650455156	0.18106948	0.676134957	0.525805356	0.581483354	0.45776874	0.428634509	0.347877827	0.577519864	0.596495101	0.50028974	0.306696857	0.470268851	0.634255393	0.218670619	0.298054428	0.19663556	1.414213562	0	0	1	1.732050808
0.690760194	0.331141613	0.37370621	0.646080599	0.10777887	0.690306219	0.563092881	0.580520459	0.453593544	0.434921068	0.354775893	0.568950737	0.594150607	0.497966644	0.318696479	0.486798638	0.625627534	0.220050316	0.303149554	0.189759455	1.732050808	0.816496581	0	0.912870929	2.121320344
0.736901639	0.302884145	0.374583083	0.657262439	0.105149258	0.700303776	0.558028837	0.569231557	0.466406654	0.398233571	0.371134912	0.585425863	0.585687177	0.483731679	0.315370619	0.412507946	0.605019958	0.200253919	0.306522365	0.226681655	2.236067977	0	0	0	2.236067977
0.709535192	0.274471209	0.382420327	0.649902866	0.044130841	0.696305119	0.579268098	0.559496029	0.46539662	0.417689876	0.370423972	0.590655403	0.587714625	0.496450164	0.341868149	0.436319423	0.611856481	0.199052493	0.315996997	0.196576538	2.828427125	0	0	1.732050808	3.31662479
0.775135295	0.775461221	0.333950199	0.685580002	0.435399021	0.638198567	0.441397282	0.60705165	0.499612511	0.36083858	0.366531935	0.632330073	0.58184589	0.523482329	0.189873676	0.346941338	0.476502744	0.205257571	0.29236818	0.290527591	1.914854216	0.577350269	0	1	2.236067977
0.760191057	0.740095929	0.325934776	0.69019734	0.557425076	0.635175652	0.454573486	0.613283111	0.499017748	0.358007465	0.362209397	0.626999665	0.585130106	0.519447447	0.177569931	0.336558311	0.477493531	0.193959969	0.270469325	0.228549851	2.061552813	0	0.5	1.118033989	2.397915762
0.731383131	0.714080979	0.316495929	0.684213857	0.621517201	0.62771176	0.473490707	0.616497806	0.495405313	0.357456102	0.358253516	0.612650927	0.589421968	0.51164946	0.164701582	0.327664384	0.468145535	0.182672541	0.254247212	0.182753433	2.645751311	0	1	1.732050808	3.31662479
0.738977032	0.64836008	0.294157375	0.69553442	0.534486381	0.614716328	0.447398171	0.612052162	0.470661676	0.353297039	0.355597367	0.600360996	0.590898212	0.509567856	0.172769754	0.350626294	0.499652184	0.187686216	0.246326254	0.14986452	0	0	0	1	1
0.729343402	0.595042123	0.268290281	0.677592641	0.332444378	0.590352274	0.414411137	0.609029646	0.444616381	0.354623262	0.349191825	0.574918729	0.593709324	0.50563698	0.176796096	0.36667201	0.517282243	0.192755555	0.241849681	0.134183728	1.341640786	0	0	0.894427191	1.61245155
0.744611792	0.540419093	0.242739907	0.674931121	0.202705354	0.575569661	0.368026058	0.605550813	0.429450031	0.347265687	0.345795475	0.551420233	0.599544463	0.503216714	0.176575882	0.367608888	0.531629326	0.193773847	0.230398288	0.117112581	2	0	0	1	2.236067977
0.73158479	0.505127587	0.257591695	0.648745237	0.103665014	0.57200694	0.370011269	0.58732643	0.41936127	0.367710411	0.335797274	0.532060977	0.592969712	0.502534687	0.186899707	0.374399484	0.561491757	0.193370433	0.23255179	0.112284943	2	1	0	1.414213562	2.645751311
0.750111192	0.462421392	0.284686184	0.64970688	0.129554419	0.594023055	0.379985661	0.587133989	0.441584	0.361314054	0.325537383	0.535843885	0.596378892	0.502969843	0.203725573	0.383510834	0.561717342	0.20848003	0.230473623	0.125591812	2.828427125	1	1	0	3.16227766
0.723008682	0.446048596	0.307644692	0.650664576	0.1445312	0.602066096	0.429511072	0.600702065	0.452385688	0.377521649	0.323912618	0.558770089	0.609597426	0.512186157	0.229737348	0.415299155	0.596716047	0.213523376	0.255948	0.140184165	2	1	0	0	2.236067977
0.734322245	0.414543939	0.32971975	0.664406566	0.373704202	0.631152038	0.470324089	0.600109852	0.457818787	0.381554642	0.325715838	0.563212661	0.609617377	0.517964071	0.247738066	0.42312871	0.603919051	0.207013668	0.269789353	0.151134978	1	1	0	1	1.732050808
0.725817556	0.3888168	0.343267991	0.657422643	0.270797666	0.650444289	0.491949304	0.592980935	0.457780066	0.407068419	0.339713979	0.578888335	0.599811925	0.510623076	0.280117706	0.449562448	0.627085759	0.213534663	0.289040911	0.170153494	0	0	0	0	0
0.760756846	0.345282503	0.370990033	0.677263751	0.447846321	0.688123937	0.525226948	0.581485285	0.464715804	0.398305172	0.358024031	0.592576537	0.583516946	0.502986519	0.294919797	0.417619272	0.602698201	0.200505712	0.294780598	0.179246201	1.154700538	0.577350269	0	0.707106781	1.471960144
0.74793233	0.320343805	0.379614801	0.670569104	0.300759983	0.695948671	0.553396284	0.566285693	0.466582461	0.407879629	0.360358423	0.587243701	0.580602569	0.48163855	0.313267586	0.405962283	0.60559796	0.198296034	0.300765463	0.200506066	1	1	0	1.414213562	2
0.795143524	0.306074549	0.365730263	0.658926075	0.196040298	0.692247984	0.517813209	0.563162599	0.469025534	0.381747221	0.370333993	0.58622824	0.565638107	0.473972535	0.29174754	0.35378908	0.573445747	0.191318143	0.300641418	0.211301729	1.732050808	0	0	0	1.732050808
0.783306154	0.291159089	0.366699155	0.637768539	0.066993818	0.682747191	0.525050508	0.574792215	0.471975477	0.379917198	0.369284322	0.597005395	0.586759081	0.469621823	0.305367	0.362945701	0.572539639	0.192998487	0.303736511	0.225215474	3.31662479	1	0	1.732050808	3.872983346
0.778410463	0.742783228	0.325027553	0.695859942	0.499137387	0.634975517	0.43529285	0.609311693	0.495438306	0.364289644	0.365625952	0.628947298	0.585544184	0.516326344	0.184838983	0.346623202	0.481912409	0.206182048	0.276498615	0.24836075	1.732050808	0	0	1	2
0.767164131	0.707333578	0.31627294	0.700826895	0.622136192	0.628270128	0.436898706	0.620170672	0.493700575	0.35322711	0.362231472	0.628760652	0.59052092	0.51630492	0.175970646	0.341732123	0.491377201	0.194914382	0.259296543	0.19521004	2	0.577350269	0	1	2.309401077
0.747776363	0.691454125	0.314401825	0.694410617	0.649825696	0.627567504	0.456964177	0.616656936	0.489556906	0.351243709	0.354965669	0.6318433	0.590595805	0.52321856	0.16886786	0.333025017	0.492366842	0.17977261	0.243242144	0.161061202	2	0	0	1	2.236067977
0.75546402	0.626084494	0.284901183	0.69968263	0.574088738	0.609410569	0.414461433	0.618869362	0.466817116	0.348767712	0.350847907	0.606037572	0.593343759	0.505184781	0.177953368	0.359326823	0.514052881	0.192589857	0.244737317	0.141360421	1.549193338	0.447213595	0	0.774596669	1.788854382
0.750536744	0.583337768	0.267871913	0.691903801	0.392881958	0.595658235	0.393078252	0.607628711	0.447085925	0.350885646	0.348637448	0.577674253	0.594385411	0.502355433	0.179672698	0.365758272	0.522888662	0.195157056	0.239334041	0.128990571	1	0	0	0	1
